X,Y
0.221593666,0.314125925
0.221088236,0.317112297
0.219564573,0.32146138
0.220580457,0.319030643
0.220072623,0.320391476
0.214995143,0.327043414
0.213979987,0.327817649
0.214487457,0.327459395
0.21042528,0.328843206
0.21093304,0.328892976
0.211441791,0.328928381
0.212463264,0.328671396
0.211953023,0.328839391
0.217529457,0.32448113
0.218034736,0.323846877
0.217025169,0.325069785
0.2165184,0.325628698
0.21601064,0.326130241
0.215502884,0.32660073
0.20343808,0.337560773
0.20890476,0.325024396
0.208405276,0.32801643
0.207908537,0.329991758
0.207411745,0.331476122
0.2039348,0.337023467
0.20443055,0.336429864
0.206914741,0.332589895
0.206416885,0.33352536
0.205917071,0.334370762
0.205418167,0.335127085
0.204923874,0.335795909
0.224586538,0.31810084
0.224088115,0.318126798
0.225084962,0.317975163
0.226580231,0.317308754
0.225583385,0.317800224
0.226081808,0.317575514
0.227078654,0.317000806
0.231066038,0.313440323
0.230567615,0.314012885
0.227577077,0.316675186
0.2280755,0.316313118
0.228573923,0.315921187
0.230069192,0.314541966
0.229570769,0.315035701
0.229072346,0.315483868
0.231564462,0.312807262
0.232062885,0.312114239
0.254243851,0.298025787
0.244210654,0.304084867
0.244718846,0.30350098
0.245735231,0.302132964
0.245227038,0.302850574
0.251255815,0.299339205
0.252251361,0.299029469
0.251754074,0.299200773
0.253742488,0.298316687
0.256243026,0.296617925
0.25773328,0.295277297
0.256738186,0.296210289
0.257235306,0.295763522
0.255746939,0.297008097
0.255246174,0.297374666
0.254744222,0.29771328
0.19193525,0.349050641
0.191429833,0.349692643
0.087377,0.556212187
0.085847,0.562637866
0.086867,0.558512628
0.086357,0.560654759
0.662259,0.188102558
0.6637425,0.187969595
0.6627535,0.188061893
0.663248,0.188017443
0.6617645,0.188139901
0.660281,0.188232943
0.6597865,0.188257724
0.682865474,0.185799524
0.681349,0.186521724
0.682361,0.186152145
0.681855,0.186365932
0.680337023,0.186724946
0.680843004,0.186633825
0.67324608,0.187360108
0.672742552,0.187377527
0.669711,0.187357038
0.670217,0.187379375
0.671229,0.187402934
0.670723,0.187396944
0.676795988,0.187138811
0.676288996,0.18717961
0.675782977,0.187217131
0.711178621,0.184721932
0.710191862,0.185027376
0.709698487,0.185116231
0.704764667,0.18556954
0.704271216,0.185595274
0.703777555,0.185618505
0.705752411,0.185509071
0.706249164,0.185475469
0.707236164,0.185398191
0.706744954,0.185437575
0.709205126,0.1851888
0.69486454,0.185954407
0.695364418,0.185881644
0.69586431,0.185791284
0.696364207,0.185675085
0.659292,0.188279241
0.6578085,0.188319236
0.658303,0.188309729
0.6587975,0.188296556
0.657314,0.188321546
0.6568195,0.188319653
0.655336,0.188247859
0.6538525,0.187664062
0.6548415,0.188206881
0.654347,0.188079029
0.6473656,0.189117193
0.648364333,0.189012393
0.647864967,0.189067081
0.6413732,0.189397365
0.641872567,0.18940556
0.6458675,0.189246833
0.645368133,0.189282
0.643870033,0.189364612
0.644868767,0.189313978
0.6443694,0.189341307
0.609011326,0.191631123
0.60851904,0.191076815
0.6080322,0.190901637
0.607543737,0.191470355
0.609505469,0.191790581
0.609997916,0.191851094
0.610489519,0.191905782
0.610980913,0.191938907
0.611472254,0.191955104
0.619333419,0.191393182
0.618842097,0.191463381
0.618350774,0.191528201
0.617859452,0.191587627
0.625782833,0.190707117
0.625279067,0.190677315
0.626790367,0.190717161
0.627294133,0.19070892
0.606054677,0.192223296
0.605560097,0.19236508
0.605065516,0.192487657
0.604570935,0.192593589
0.604076355,0.192689985
0.597646806,0.193384022
0.597152226,0.193400338
0.596657645,0.193408012
0.595173809,0.193362832
0.596163061,0.193405196
0.595668461,0.193391889
0.594678945,0.193312153
0.593190263,0.192477375
0.593685813,0.193082199
0.594183233,0.193252176
0.60061429,0.193169832
0.599625129,0.193261266
0.60011971,0.193217978
0.57728143,0.194052339
0.576787663,0.194631785
0.57628673,0.194991529
0.575783846,0.195254654
0.575283161,0.195447579
0.574783452,0.195604712
0.574283742,0.195739463
0.573784032,0.195858583
0.573284323,0.195965156
0.572784613,0.19606255
0.572284903,0.196151942
0.571285484,0.196309358
0.571785194,0.196232855
0.565788677,0.196747258
0.570785774,0.19637771
0.569786355,0.196500644
0.569286645,0.196553424
0.568786935,0.196600646
0.566288387,0.196743712
0.567787516,0.196678877
0.568287226,0.196641847
0.566788097,0.196730107
0.567287806,0.196708158
0.537191323,0.200596154
0.537694194,0.200544551
0.538699935,0.200421751
0.538197065,0.200487018
0.539202806,0.200351074
0.542722903,0.199636027
0.544735369,0.198893517
0.544231516,0.19913131
0.543728645,0.199324906
0.543225774,0.199490264
0.559283258,0.197290689
0.55878171,0.197452754
0.559784806,0.197100386
0.561790548,0.195355982
0.561294844,0.196104392
0.560792068,0.196544051
0.560287334,0.196866214
0.527128032,0.201744646
0.527631742,0.20157212
0.529650763,0.200494111
0.529143854,0.200872004
0.528639161,0.201151922
0.526120613,0.202036962
0.516548593,0.202805519
0.525616903,0.20216234
0.524609484,0.202387527
0.517053455,0.202895939
0.517557452,0.202975482
0.518061235,0.203020558
0.518564964,0.203041375
0.519068677,0.20304434
0.519572387,0.203031614
0.524105774,0.20248732
0.523602065,0.202579051
0.523098355,0.202663258
0.522594645,0.202739939
0.520076097,0.203005582
0.522090935,0.20280914
0.520579806,0.202969611
0.521587226,0.202870861
0.521083516,0.20292449
0.505461774,0.205446362
0.505965839,0.2053895
0.502437364,0.205532774
0.502941448,0.205559999
0.503445516,0.205569133
0.504453645,0.205531299
0.503949581,0.205556542
0.50495771,0.205492094
0.514540355,0.20229654
0.514035057,0.202850088
0.51352779,0.20325689
0.513022742,0.203554347
0.512518677,0.203796387
0.512014613,0.204002425
0.511510548,0.204184726
0.511006484,0.20434843
0.510502419,0.204496935
0.509998355,0.204632819
0.48428855,0.206668898
0.483790158,0.206337109
0.488829677,0.208351552
0.48832571,0.208383322
0.487821742,0.208401561
0.484793505,0.207788944
0.485300366,0.208117381
0.48731777,0.208399579
0.485805487,0.208225831
0.486813783,0.208374888
0.486309743,0.20832178
0.499911645,0.203932807
0.499413024,0.203620285
0.49487729,0.207176521
0.495381258,0.207006782
0.495885226,0.206825718
0.49891445,0.204699159
0.498409249,0.205322132
0.497902081,0.205781221
0.4032274,0.231748059
0.402720467,0.232102066
0.402213533,0.232444167
0.4017066,0.232751533
0.401199667,0.233054787
0.400692733,0.233331472
0.399171933,0.234108761
0.4001858,0.233604699
0.399678867,0.23386386
0.398158067,0.234575376
0.3956234,0.235591844
0.3971442,0.235009715
0.397651133,0.234801188
0.396130333,0.235408291
0.396637267,0.235214785
0.3875498,0.238799408
0.3870482,0.2390434
0.3566532,0.250361532
0.356160333,0.250595093
0.357146067,0.250117093
0.357638933,0.249857813
0.3581318,0.249585778
0.362083933,0.247345358
0.361586467,0.246578857
0.36109015,0.246384919
0.3670586,0.246641368
0.366561133,0.24679473
0.3775178,0.242074251
0.376014033,0.241180152
0.375018067,0.242668226
0.375515533,0.242074534
0.374023133,0.243504882
0.3745206,0.243142366
0.3730282,0.244126439
0.373525667,0.243831962
0.3765146,0.241263583
0.3770162,0.241908371
0.3805274,0.241530344
0.3815306,0.241233885
0.381029,0.241384745
0.378521,0.241966054
0.3790226,0.241887853
0.3780194,0.242017016
0.3800258,0.241662756
0.3795242,0.2417804
0.372530733,0.244398817
0.371038333,0.2451161
0.372033267,0.244653568
0.3715358,0.244892105
0.370540867,0.245340392
0.369545933,0.24574928
0.3700434,0.245551109
0.437099523,0.216225266
0.437594263,0.216804326
0.438095889,0.218220219
0.440102848,0.218937308
0.438599408,0.218614325
0.43960213,0.218875155
0.439101199,0.218755186
0.435604425,0.219431117
0.435104935,0.219922543
0.433110871,0.221267983
0.432612355,0.221525818
0.432113839,0.221763626
0.431615323,0.221985742
0.403734333,0.231342494
0.429621258,0.222735241
0.429122742,0.222891316
0.428624226,0.223035395
0.42812571,0.223167121
0.427627194,0.223286837
0.427128677,0.223392963
0.426630161,0.223485544
0.425134609,0.223646447
0.426131645,0.223559961
0.425633129,0.223614037
0.423139028,0.223423064
0.422637649,0.222937301
0.420157968,0.224355131
0.422138157,0.221555993
0.420657119,0.223649517
0.421645618,0.221126541
0.421154333,0.22269015
0.424636074,0.223643422
0.424137486,0.223596394
0.423638684,0.223515362
0.448613839,0.217033431
0.448113194,0.217256114
0.447612548,0.217461258
0.447111903,0.217651024
0.446110613,0.217989966
0.446611258,0.217826918
0.457640935,0.214975268
0.457138742,0.21501793
0.456636548,0.215042666
0.456134351,0.215046436
0.455632138,0.215019614
0.455129872,0.214961916
0.454627391,0.21486035
0.451118042,0.215419635
0.450616419,0.215853319
0.450115774,0.216210499
0.451621867,0.214840084
0.452123737,0.21404314
0.462662871,0.213895187
0.463165065,0.213725626
0.4666814,0.211892769
0.466178226,0.212284014
0.463667258,0.21354264
0.464169452,0.213342503
0.464671645,0.213123828
0.465676032,0.212604791
0.465173839,0.212880924
0.471206912,0.21153897
0.479763419,0.21001178
0.479260097,0.210193947
0.480266742,0.209808901
0.482787534,0.208176598
0.483292089,0.207522005
0.482281015,0.208680689
0.48177671,0.209032834
0.481273387,0.209335208
0.480770065,0.209585503
-9.28E-06,-3.231354713
0.998060994,0.368786395
0.969665091,0.236020818
0.969156182,0.235359102
0.998373795,0.35973078
0.93127025,0.204432338
0.923483765,0.200908303
0.923969706,0.201149181
0.8928122,0.191771045
0.901281211,0.193851441
0.901780368,0.193942606
0.902279526,0.194019929
0.909328944,0.19616814
0.908824222,0.196020335
0.9083195,0.195867404
0.906805333,0.195388407
0.907814778,0.19571282
0.907310056,0.195551202
0.906300611,0.195216224
0.905795889,0.195036411
0.913882941,0.197460294
0.913372471,0.197091863
0.914393412,0.197682694
0.916435294,0.198426485
0.915924824,0.198248178
0.915414353,0.198063985
0.914903882,0.197872609
0.910843111,0.196583241
0.910338389,0.196450651
0.911347833,0.196701556
0.911852556,0.196800366
0.9346985,0.206162274
0.93420875,0.205927894
0.846175631,0.185497269
0.846667873,0.185543016
0.84716013,0.185585886
0.847652391,0.185625851
0.845683442,0.185449257
0.842237522,0.184944078
0.842730744,0.18505533
0.836691565,0.184813738
0.835171091,0.184736133
0.834664284,0.184705347
0.833145329,0.18459402
0.833650995,0.184633479
0.832137062,0.184497476
0.831627759,0.184445113
0.830102826,0.184067264
0.8196135,0.183750182
0.81861525,0.183568746
0.819114375,0.183676243
0.818116125,0.183226556
0.817618881,0.183126867
0.817125396,0.183365703
0.81319164,0.183686689
0.814169077,0.183674768
0.813679879,0.183683053
0.814662839,0.183660343
0.8151575,0.183640793
0.816633778,0.183486566
0.816142106,0.183560267
0.828098625,0.18421033
0.827100375,0.184222102
0.8275995,0.184219792
0.8236065,0.184103191
0.823107375,0.184074461
0.82260825,0.184041679
0.822109125,0.184005618
0.82660125,0.184217006
0.826102125,0.18420592
0.824105625,0.184130028
0.82460475,0.184152842
0.855069545,0.186222613
0.854071727,0.186078712
0.854570636,0.186152428
0.853572818,0.185952172
0.853073909,0.185700968
0.848144652,0.185662657
0.849128213,0.18572785
0.848636913,0.185697347
0.852082649,0.185739487
0.852576647,0.185623154
0.851590103,0.18577753
0.850601389,0.18578887
0.851096716,0.185793608
0.850106964,0.185775384
0.849617108,0.185753703
0.8859018,0.190399483
0.8854082,0.190209046
0.8863954,0.19052358
0.886889,0.190653697
0.8878762,0.190892249
0.8873826,0.190779313
0.8883698,0.191002965
0.881004,0.189658225
0.881492143,0.189718485
0.881980286,0.189773723
0.871136,0.188137367
0.870630333,0.188077852
0.871641667,0.188190043
0.872147333,0.188236639
0.873158667,0.188288525
0.872653,0.188271105
0.873664333,0.18827571
0.874165619,0.188172698
0.874658143,0.18830429
0.875144383,0.188570127
0.875627722,0.188726261
0.87611379,0.188831031
0.880027714,0.189521641
0.860058636,0.186715245
0.860557545,0.18674159
0.861056455,0.186759174
0.863552689,0.186380252
0.863052091,0.186644226
0.862553182,0.186719552
0.864056667,0.186588526
0.865061053,0.187135816
0.864560362,0.186959535
0.86556457,0.187247723
0.867596224,0.187641814
0.866073819,0.187355906
0.866583257,0.187459216
0.867090231,0.187553674
0.868101974,0.187722251
0.868607662,0.187800661
0.743704037,0.183959037
0.738667286,0.18383956
0.742692778,0.183942169
0.741681519,0.183893844
0.742187148,0.183921531
0.750277245,0.183774471
0.750782856,0.183736682
0.748761876,0.183859378
0.749266349,0.183834746
0.745214011,0.1839571
0.745721864,0.183950603
0.747755966,0.183899626
0.747247793,0.183915794
0.768234846,0.183289409
0.762250515,0.18355076
0.762745934,0.183527529
0.767729231,0.183222055
0.772785385,0.183386207
0.773291,0.183379591
0.774302231,0.18335852
0.799284284,0.183456272
0.79978784,0.183463097
0.796269806,0.183360592
0.798780743,0.183446929
0.797773984,0.183421105
0.798277256,0.183434993
0.796771152,0.183383584
0.797271576,0.183403865
0.791747692,0.183098406
0.791252538,0.183167204
0.790757385,0.183211043
0.795256783,0.183298334
0.792242846,0.18299903
0.792740102,0.182800576
0.79324156,0.182873115
0.79475224,0.183255658
0.79424868,0.183205709
0.79374512,0.183129638
0.790262231,0.183243632
0.789767077,0.18326658
0.788776769,0.183297187
0.789271923,0.18328391
0.788281615,0.183305964
0.785805846,0.183309123
0.785310692,0.183301747
0.784815538,0.183292121
0.334695931,0.258312613
0.30832091,0.269602627
0.308816841,0.26943779
0.309310831,0.269259095
0.309803975,0.269066244
0.311779849,0.268147945
0.311283617,0.268396527
0.307335426,0.269873381
0.307825881,0.269750357
0.30536831,0.270109624
0.305861172,0.270109147
0.303396862,0.26806885
0.304382586,0.269967645
0.303889724,0.269584537
0.319692,0.264131457
0.319193,0.264092237
0.32268137,0.263569266
0.322180176,0.263713032
0.324681977,0.262840241
0.326183386,0.262161672
0.325680974,0.262402773
0.325180996,0.262627453
0.213473389,0.328148335
0.212968791,0.328426927
0.66127,0.188174382
0.6607755,0.188204795
0.656325,0.188307196
0.6558305,0.188284054
0.612946226,0.191948727
0.612454903,0.191959843
0.611963581,0.191961303
0.614911516,0.19185558
0.615894161,0.191781908
0.615402839,0.191820979
0.617368129,0.191642731
0.616876806,0.191692978
0.616385484,0.191739783
0.614420194,0.19188641
0.613928871,0.19191207
0.613437548,0.19193323
0.536688452,0.200639427
0.536185581,0.200675562
0.530155706,0.19994922
0.530653794,0.199097887
0.53568271,0.200702935
0.535179839,0.20072104
0.531151465,0.199268863
0.534676968,0.200726509
0.534174093,0.200715661
0.533671203,0.200691104
0.531655321,0.200193897
0.533168259,0.200640842
0.5326651,0.200560123
0.532161079,0.200469896
0.542220032,0.199766681
0.541717161,0.199886248
0.540711419,0.200095132
0.54121429,0.199995622
0.539705677,0.200271398
0.540208548,0.200187638
0.558280161,0.197595611
0.557778613,0.197723925
0.556775516,0.197945535
0.557277065,0.197839439
0.556273968,0.198043928
0.555772419,0.198134437
0.554267774,0.19836624
0.554769323,0.198295206
0.555270871,0.198217943
0.549753835,0.198697701
0.553766226,0.198431432
0.552763129,0.198542163
0.545745535,0.198117837
0.545241434,0.198567092
0.546242675,0.197373882
0.546739156,0.197565675
0.549252267,0.198682949
0.548750646,0.198651537
0.547241687,0.198306054
0.547746115,0.198524415
0.548248811,0.198588461
0.528135452,0.201376125
0.516041991,0.202529073
0.515537294,0.201589048
0.515038913,0.201351747
0.507982097,0.205078065
0.507478032,0.205169082
0.506973968,0.205250666
0.506469903,0.205321923
0.50949429,0.204758182
0.508990226,0.204874381
0.508486161,0.20498015
0.489837613,0.208252504
0.489333645,0.208307043
0.490845548,0.20811075
0.490341581,0.208184838
0.491349516,0.208025262
0.491853484,0.207933709
0.492357452,0.207829028
0.494373323,0.207329467
0.492861419,0.207720309
0.493869355,0.207468212
0.493365387,0.207599938
0.497397129,0.206116721
0.496893161,0.206388265
0.496389194,0.206619874
0.398665,0.2343501
0.3655662,0.247071519
0.366063667,0.246938691
0.365068733,0.24719286
0.360103267,0.248054862
0.360596133,0.247401729
0.3596104,0.248545021
0.359117533,0.248947814
0.358624667,0.249278083
0.3640738,0.247388721
0.364571267,0.24729839
0.363576333,0.247450128
0.363078867,0.247478038
0.3625814,0.247487307
0.436106107,0.218762994
0.436605843,0.217832297
0.433609387,0.220986754
0.434606419,0.220328435
0.434107903,0.220677271
0.45261938,0.21274212
0.454124049,0.214735001
0.453618972,0.214301407
0.453115794,0.212938637
0.444153387,-0.806055009
0.443646742,-0.807216227
0.466069063,-0.768741488
0.466561219,-0.768828273
0.160794625,-1.503548265
0.16128275,-1.502295732
0.161770875,-1.501465797
0.1603065,-1.505079627
0.159818375,-1.507090449
0.15933025,-1.509325027
0.158842125,-1.512102962
0.158354,-1.515239358
0.1564015,-1.534149885
0.154447538,-1.593827128
0.145068994,-1.578281403
0.14556532,-1.571712971
0.146057061,-1.566532135
0.148522047,-1.549820781
0.146547898,-1.562009692
0.147040681,-1.558183551
0.147534312,-1.554989219
0.148028153,-1.552082062
4.88E-05,-3.033164024
1.27E-04,-2.720396996
0.042271643,-2.35696435
0.167168833,-1.508074284
0.17871748,-1.496450186
0.178220266,-1.504037261
0.171690583,-1.465246201
0.174202667,-1.459399939
0.174705083,-1.459481835
0.17370025,-1.459797621
0.204813923,-1.377100945
0.205314231,-1.372665405
0.297442851,-1.133089423
0.997727863,0.361034185
0.997325,0.353363961
0.970175048,0.236629441
0.9706871,0.237445846
0.9712002,0.238375992
0.9717133,0.239213213
0.976858,0.248218819
0.978411,0.251449853
0.977893333,0.25035432
0.977375667,0.24925831
0.954006308,0.219000623
0.954507385,0.219437584
0.955008462,0.219872549
0.968647273,0.234686285
0.998098125,0.350189596
0.918987647,0.199239984
0.918477176,0.199089661
0.917966706,0.198931813
0.916945765,0.198599175
0.917456235,0.198767424
0.919498118,0.199376181
0.920008588,0.199499935
0.920519059,0.199581176
0.921029529,0.199621037
0.933719,0.205687866
0.93322925,0.205443978
0.9327395,0.20520024
0.921533868,0.199511349
0.922025941,0.199797332
0.9307805,0.20415011
0.93029075,0.203729868
0.929801952,0.203443587
0.93176,0.20468989
0.93224975,0.204944968
0.927857235,0.202873409
0.928343176,0.203062072
0.928829118,0.203226104
0.929315059,0.20336464
0.924455647,0.201385871
0.924941588,0.201612562
0.925913471,0.20205158
0.925427529,0.201833025
0.926399412,0.202260971
0.927371294,0.202675581
0.926885353,0.202471942
0.922511882,0.200350896
0.922997824,0.200654611
0.8908378,0.191488028
0.8913314,0.191570997
0.8898506,0.191308111
0.8903442,0.191398397
0.8923186,0.191717625
0.891825,0.191648573
0.889357,0.191208705
0.8888634,0.191106603
0.896788789,0.192751929
0.897287947,0.192894936
0.896289632,0.192596868
0.895790474,0.192447081
0.897787105,0.193031862
0.898286263,0.193161964
0.898785421,0.193288833
0.895291316,0.192246437
0.894792158,0.191861197
0.894294389,0.191662863
0.8937994,0.191786557
0.8933058,0.191797331
0.900782053,0.19374992
0.900282895,0.193642661
0.899284579,0.193409115
0.899783737,0.193528891
0.905291167,0.194855422
0.904786444,0.194622904
0.904281722,0.19420889
0.903778391,0.19397375
0.903277842,0.194082931
0.902778684,0.194069505
0.912357278,0.196873218
0.912863437,0.196879193
0.947029143,0.213472188
0.946034571,0.212613583
0.946531857,0.213064656
0.93714725,0.207148179
0.937637946,0.207217723
0.935678,0.206611529
0.93518825,0.206395015
0.93616775,0.206825674
0.9366575,0.207004189
0.845191462,0.185395971
0.844700328,0.185340881
0.844211132,0.185280979
0.843721036,0.18521294
0.84322637,0.185136452
0.840238961,0.184798092
0.839730976,0.184841633
0.840746081,0.184725404
0.841249343,0.184501141
0.841745261,0.184648901
0.839220993,0.18485941
0.838207589,0.184858501
0.838711938,0.184862584
0.837704228,0.184848294
0.837198391,0.184831589
0.836184739,0.18479082
0.835677913,0.184764057
0.834157531,0.184670746
0.832641659,0.184549361
0.829096875,0.184129789
0.82859775,0.184176654
0.831117468,0.184388846
0.829597925,0.183963731
0.830609652,0.184286565
0.862054273,0.186758474
0.861555364,0.186766848
0.550756935,0.198683932
0.550255387,0.198696822
0.551258484,0.198660105
0.551760032,0.198628306
0.552261581,0.198587939
0.553264677,0.198489293
0.567067061,-0.602526069
0.551910677,-0.625201762
0.552922097,-0.622934282
0.552416387,-0.624036074
0.447193258,-0.800546825
0.446686613,-0.801238358
0.446179968,-0.802087247
0.445673323,-0.802981973
0.445166677,-0.803943336
0.444660032,-0.804963291
0.441620161,-0.812752485
0.443140097,-0.808458686
0.442126806,-0.811233222
0.442633452,-0.809795439
0.488746,-0.727953374
0.46508475,-0.769178033
0.464592594,-0.769518495
0.465576906,-0.768943965
0.467053375,-0.769187272
0.467545531,-0.769965529
0.468037687,-0.771588624
0.471980188,-0.758269012
0.48085475,-0.741478443
0.480361719,-0.74181211
0.479868688,-0.742236674
0.479375656,-0.742739081
0.478882625,-0.743321836
0.482333844,-0.741209209
0.481840813,-0.741122007
0.481347781,-0.741241693
0.5301655,-0.662502527
0.530658125,-0.663136303
0.52918025,-0.662230492
0.528687625,-0.662357211
0.144571703,-1.585482717
0.144076826,-1.596791744
0.142089455,-1.605400324
0.162747125,-1.500977159
0.162259,-1.500996351
0.166167573,-1.547525764
0.165675875,-1.527978182
0.1642115,-1.505179405
0.164699625,-1.509168506
0.16518775,-1.515802264
0.16323525,-1.501588106
0.163723375,-1.502947927
0.157865875,-1.518899798
0.15737775,-1.523341537
0.156889625,-1.528377652
0.149015957,-1.547975421
0.14950987,-1.546404719
0.150003783,-1.545236945
0.150497696,-1.544581771
0.150990645,-1.544484019
0.15148118,-1.544906616
0.15197268,-1.546299219
0.152965754,-1.552734733
0.152468765,-1.548686743
0.153460797,-1.560055614
0.153954997,-1.572181106
0.154937125,-1.583756566
0.155913375,-1.54098618
0.15542525,-1.552512169
3.61E-04,-3.1536448
4.60E-04,-3.674066305
2.05E-04,-2.736039162
2.83E-04,-2.895890951
6.00E-04,-3.672619343
7.61E-04,-3.242770433
9.22E-04,-3.150978327
0.001083,-3.30543375
0.056639933,-2.162839413
0.0571232,-2.169327736
0.06194175,-2.089551687
0.057606467,-2.182521105
0.058089733,-2.2092278
0.058572496,-2.253390551
0.0614605,-2.097415924
0.06097925,-2.107695341
0.060498,-2.120735407
0.0296505,-2.604611397
0.040915429,-2.37588954
0.040463357,-2.389284611
0.040011286,-2.406970739
0.0413675,-2.366919756
0.041819571,-2.361011505
0.043175786,-2.365230799
0.042723714,-2.359272718
0.043627857,-2.3826406
0.343674267,-1.04060483
0.3261136,-1.065144062
0.3236276,-1.066528797
0.3241248,-1.065919399
0.3266108,-1.065611601
0.327108,-1.066456676
0.3356284,-1.040160298
0.335125533,-1.041718841
0.3285996,-1.073864341
0.3281024,-1.070015192
0.334622667,-1.04346025
0.3341198,-1.045377493
0.333616933,-1.047447205
0.333114067,-1.049787879
0.3290968,-1.080338359
0.329595417,-1.093539834
0.330096867,-1.086037397
0.330599733,-1.069106221
0.3311026,-1.062682509
0.331605467,-1.059066057
0.332108333,-1.055469871
0.3326112,-1.052404523
0.202824385,-1.403665662
0.203813308,-1.41206646
0.203315923,-1.4212327
0.17921296,-1.4667629
0.17970844,-1.456148148
0.18020392,-1.451081157
0.180700367,-1.445415139
0.181199235,-1.440594554
0.181697136,-1.436825633
0.182682831,-1.430463195
0.182190437,-1.433410048
0.202335769,-1.393688083
0.201358538,-1.384491563
0.201847154,-1.388059735
0.200869923,-1.382240534
0.183177178,-1.42807889
0.183672374,-1.425779462
0.184167783,-1.423908949
0.184663244,-1.422341228
0.18515872,-1.421073794
0.1856542,-1.420063615
0.186148713,-1.419369221
0.186640805,-1.419020414
0.187133864,-1.419082642
0.195006538,-1.392049789
0.169680917,-1.476412058
0.168676083,-1.485248208
0.166666417,-1.536654472
0.168173667,-1.490987062
0.16767125,-1.498003364
0.17068575,-1.469969392
0.171188167,-1.467458606
0.170183333,-1.473031282
0.177719583,-1.484684706
0.176212333,-1.463425994
0.17671475,-1.467324734
0.177217167,-1.473695636
0.1752075,-1.460034251
0.175709917,-1.46109426
0.172193,-1.463397384
0.172695417,-1.461829662
0.173197833,-1.460629225
0.205814538,-1.36781168
0.206314846,-1.363442063
0.206815154,-1.35986805
0.210817615,-1.343862653
0.207315462,-1.356698871
0.207815769,-1.354049563
0.208316077,-1.351614237
0.208816385,-1.349560142
0.210317308,-1.344860315
0.209817,-1.346151948
0.209316692,-1.34774363
0.204313615,-1.388996482
0.295941252,-1.131528854
0.296441141,-1.13168633
0.296941889,-1.132201672
0.297943866,-1.134635687
0.292432387,-1.13626492
0.292933494,-1.135090828
0.293936564,-1.133262992
0.293434548,-1.134101629
0.3166668,-1.092612147
0.3161696,-1.09660244
0.3156724,-1.103536844
0.3151752,-1.121551037
0.314675317,-1.127866864
0.314170069,-1.114693761
0.313662138,-1.107827663
0.313154207,-1.103729844
0.31264628,-1.101302743
0.310616101,-1.098277569
0.31112287,-1.098429799
0.312138368,-1.099808455
0.311630511,-1.098914742
0.306550716,-1.104145765
0.307058938,-1.102873564
0.307566942,-1.101775527
0.308074893,-1.100781322
0.308583819,-1.099941015
0.279993648,-1.166406512
0.278508736,-1.168844581
0.277026702,-1.172865272
0.276530111,-1.17447722
0.276034423,-1.17638123
0.26054525,-1.217048645
0.261048143,-1.21441555
0.261551036,-1.211945415
0.264568393,-1.202345252
0.265071286,-1.201438069
0.265574179,-1.200645566
0.263562607,-1.204740286
0.2640655,-1.203421712
0.262556821,-1.207929373
0.263059714,-1.206248641
0.869426143,-0.145323768
0.99689,0.346174598
0.996455,0.340103775
0.995989063,0.333909541
0.992695,0.303715348
0.99324,0.307428926
0.99546125,0.327641726
0.993788438,0.311576664
0.9949025,0.321752816
0.99434375,0.316339195
0.9737657,0.242510572
0.9722264,0.240009487
0.9732526,0.241676286
0.9727395,0.24084948
0.976340333,0.24712956
0.975822667,0.2459016
0.982577125,0.261351675
0.9820545,0.259999275
0.980486625,0.256078184
0.98100925,0.257374614
0.981531875,0.258678764
0.97996524,0.254821211
0.979446333,0.253674388
0.978928667,0.252573669
0.953505231,0.218560189
0.953004154,0.218101233
0.955509538,0.220307529
0.956010615,0.220738173
0.967629455,0.233327821
0.968138364,0.233998045
0.964576977,0.228913471
0.964071,0.228563562
0.963061,0.227643415
0.963566,0.228111669
0.967120545,0.232632235
0.966611636,0.231947765
0.961546,0.226083547
0.962051,0.226603419
0.961041,0.225546837
0.960536,0.225017101
0.997770696,0.340437323
0.943065867,0.21079576
0.942572333,0.210526213
0.9420788,0.210245535
0.941585267,0.209959358
0.941091733,0.209669814
0.9405982,0.209369823
0.940104667,0.209065467
0.939611133,0.208755463
0.945537286,0.21192725
0.945040938,0.211494461
0.947526429,0.213856995
0.952002948,0.21710591
0.951504714,0.216815636
0.951007429,0.216482043
0.948023714,0.21425277
0.948521,0.214638337
0.949018286,0.215015963
0.950510143,0.216131091
0.950012857,0.215762958
0.949515571,0.215396523
0.9391176,0.208440319
0.938624067,0.208089918
0.938130533,0.207553566
0.6566514,-0.474808007
0.575627935,-0.589405835
0.576131516,-0.58920145
0.576635097,-0.589108825
0.577138677,-0.589246392
0.577643241,-0.589693785
0.57815002,-0.59077543
0.578654833,-0.592449844
0.579152335,-0.597206831
0.580654085,-0.584919333
0.579648486,-0.594165146
0.580150338,-0.587671638
0.575124355,-0.589704573
0.574620774,-0.590091348
0.574117194,-0.590550065
0.53115075,-0.66441834
0.531643375,-0.66651535
0.539017438,-0.643867552
0.538525906,-0.644770563
0.537542844,-0.646717906
0.538034375,-0.645750225
0.536559781,-0.648915768
0.537051313,-0.647817194
0.559496323,-0.613596439
0.560002032,-0.613326311
0.560507742,-0.613130629
0.561013452,-0.613090992
0.56253478,-0.614937186
0.562025858,-0.613756061
0.565555939,-0.607154846
0.563041727,-0.616892815
0.563541477,-0.621652663
0.566563461,-0.603902757
0.566059807,-0.605467081
0.567570645,-0.601302147
